time_ms,torque
2562.000,-0.00235165338162996980
2563.000,-0.00235214580357891992
2564.000,-0.00235504099749596005
2565.000,-0.00235631653866379001
2566.000,-0.00235267382175516999
2567.000,-0.00235318404103495010
2568.000,-0.00235509439230792992
2569.000,-0.00235167711281938007
2570.000,-0.00235443585589417996
2571.000,-0.00235637586608058005
2572.000,-0.00235479775439131987
2573.000,-0.00235735476743899981
2574.000,-0.00235886167850266016
2575.000,-0.00235992363277762011
2576.000,-0.00236153732433124017
2577.000,-0.00236156105505042980
2578.000,-0.00235966852664973000
2579.000,-0.00236276538756694009
2580.000,-0.00236322220258841989
2581.000,-0.00236609953434133982
2582.000,-0.00236470536535847995
2583.000,-0.00236354849877621004
2584.000,-0.00236506725640509008
2585.000,-0.00236396378452470015
2586.000,-0.00236542321455544997
2587.000,-0.00236495453627118008
2588.000,-0.00236407057223270980
2589.000,-0.00236653261582789017
2590.000,-0.00236515624596649000
2591.000,-0.00236599867969459988
2592.000,-0.00236594528604984001
2593.000,-0.00236860309609513006
2594.000,-0.00236882853468849998
2595.000,-0.00236748776681844006
2596.000,-0.00236765981245463985
2597.000,-0.00236789711668307021
2598.000,-0.00236700129262942989
2599.000,-0.00236831239881116987
2600.000,-0.00236878107394046999
2601.000,-0.00236696569693844007
2602.000,-0.00236610546696698013
2603.000,-0.00236566051984790984
2604.000,-0.00236650888534521014
2605.000,-0.00236854970272913981
2606.000,-0.00236809289258653986
2607.000,-0.00236953451278232004
2608.000,-0.00236890565839441986
2609.000,-0.00236919635533264011
2610.000,-0.00237158718290843978
2611.000,-0.00237198466429769991
2612.000,-0.00237041846713806998
2613.000,-0.00237177702480550990
2614.000,-0.00237210924795151984
2615.000,-0.00237060237690784985
2616.000,-0.00236749369942757014
2617.000,-0.00236566051984790984
2618.000,-0.00236550627142065014
2619.000,-0.00236782592542640006
2620.000,-0.00236966502963140016
2621.000,-0.00236785558845123987
2622.000,-0.00236946332175933016
2623.000,-0.00236983707451664987
2624.000,-0.00236814628600141982
2625.000,-0.00236860902869099992
2626.000,-0.00237021082699393013
2627.000,-0.00236980147902801988
2628.000,-0.00237174736201384989
2629.000,-0.00237184821549828000
2630.000,-0.00237252452657287990
2631.000,-0.00237221603391574989
2632.000,-0.00237178295736363001
2633.000,-0.00236996165870686018
2634.000,-0.00237017523153196978
2635.000,-0.00237056678147382982
2636.000,-0.00237134394787223007
2637.000,-0.00236971249029532989
2638.000,-0.00236914296203015982
2639.000,-0.00236840732039190994
2640.000,-0.00237055491632858981
2641.000,-0.00237150412705575001
2642.000,-0.00237174142945530998
2643.000,-0.00237119563376755015
2644.000,-0.00237097612881169992
2645.000,-0.00237534247951361015
2646.000,-0.00237261351480390998
2647.000,-0.00237431022070511014
2648.000,-0.00237329575738101997
2649.000,-0.00236968875996392990
2650.000,-0.00237277962612601019
2651.000,-0.00237061424205196013
2652.000,-0.00237187194572695010
2653.000,-0.00237039473684025987
2654.000,-0.00237085154487485985
2655.000,-0.00237007437770927988
2656.000,-0.00237123716172130995
2657.000,-0.00237114224067907012
2658.000,-0.00237035320881636997
2659.000,-0.00237097612881169992
2660.000,-0.00237123716172130995
2661.000,-0.00237325422959864998
2662.000,-0.00237280928885628007
2663.000,-0.00237423903036371002
2664.000,-0.00237375256275891003
2665.000,-0.00237152785730078983
2666.000,-0.00236948111951602999
2667.000,-0.00236958790604288984
2668.000,-0.00237021082699393013
2669.000,-0.00237048965802474009
2670.000,-0.00236831239881116987
2671.000,-0.00236824714021393982
2672.000,-0.00236984300709784006
2673.000,-0.00237136174556182994
2674.000,-0.00236861496128678998
2675.000,-0.00237194906896232016
2676.000,-0.00236885819765372992
2677.000,-0.00237177702480550990
2678.000,-0.00237083967973640000
2679.000,-0.00237044219743475990
2680.000,-0.00237106511731895999
2681.000,-0.00237298133265706002
2682.000,-0.00237225162923208020
2683.000,-0.00237213891072166018
2684.000,-0.00236997945644577997
2685.000,-0.00237129055479963014
2686.000,-0.00236848444416295004
2687.000,-0.00236814628600141982
2688.000,-0.00236910736649200001
2689.000,-0.00237015743380003009
2690.000,-0.00236868021983591007
2691.000,-0.00236838358999841986
2692.000,-0.00237057864661878014
2693.000,-0.00236972435546059989
2694.000,-0.00237181262015316021
2695.000,-0.00237017523153196978
2696.000,-0.00237186008061275990
2697.000,-0.00236923788345285010
2698.000,-0.00237142700375158992
2699.000,-0.00236993199580725006
2700.000,-0.00236998538902528011
2701.000,-0.00236901837763547982
2702.000,-0.00236819967941058994
2703.000,-0.00236766574506172989
2704.000,-0.00236849630935744015
2705.000,-0.00237164057594928994
2706.000,-0.00237083374716706013
2707.000,-0.00236978961386458001
2708.000,-0.00237008624286594999
2709.000,-0.00237010404060042021
2710.000,-0.00237065577005411005
2711.000,-0.00236992606322711978
2712.000,-0.00237120156633259006
2713.000,-0.00236730385590032009
2714.000,-0.00236843105078426985
2715.000,-0.00236922601827599996
2716.000,-0.00236692416862907019
2717.000,-0.00236762421681063978
2718.000,-0.00236901244504448020
2719.000,-0.00236767761027569012
2720.000,-0.00236649108748247013
2721.000,-0.00236686484246683001
2722.000,-0.00236573171141363009
2723.000,-0.00236799203834282997
2724.000,-0.00236769540809609984
2725.000,-0.00236811069039212984
2726.000,-0.00236896498431394013
2727.000,-0.00236824714021393982
2728.000,-0.00236861496128678998
2729.000,-0.00236561305879844997
2730.000,-0.00236732165373406984
2731.000,-0.00236827680321374020
2732.000,-0.00236869801762054979
2733.000,-0.00236796237532609999
2734.000,-0.00236574950930346995
2735.000,-0.00236511471750648020
2736.000,-0.00236572577878354021
2737.000,-0.00236332899045520010
2738.000,-0.00236548847352213015
2739.000,-0.00236421295580783010
2740.000,-0.00236573171141363009
2741.000,-0.00236660973988878998
2742.000,-0.00236394598657114000
2743.000,-0.00236590969028348990
2744.000,-0.00236475282649430997
2745.000,-0.00236780812761063983
2746.000,-0.00236571984615338007
2747.000,-0.00236400531308053000
2748.000,-0.00236261707091155009
2749.000,-0.00236643176126871994
2750.000,-0.00236229670678541996
2751.000,-0.00236429601287455006
2752.000,-0.00236397564982672014
2753.000,-0.00236359002736661987
2754.000,-0.00236180429485706011
2755.000,-0.00236150172825033006
2756.000,-0.00236504945849089990
2757.000,-0.00236296116548451000
2758.000,-0.00236455704927992019
2759.000,-0.00236341798032671004
2760.000,-0.00236377987230731003
2761.000,-0.00236396971717573985
2762.000,-0.00236277725289745985
2763.000,-0.00236027959459851003
2764.000,-0.00236039824848234981
2765.000,-0.00236035671962621981
2766.000,-0.00236126442097937990
2767.000,-0.00235894473646040999
2768.000,-0.00235876082239252008
2769.000,-0.00235953800718500997
2770.000,-0.00235909898691668988
2771.000,-0.00235889727477195995
2772.000,-0.00235960326692163979
2773.000,-0.00236027959459851003
2774.000,-0.00236167377595117994
2775.000,-0.00236016094068643980
2776.000,-0.00236024993112313002
2777.000,-0.00235906339066178005
2778.000,-0.00235914051587753993
2779.000,-0.00236023213303706994
2780.000,-0.00236007788293118989
2781.000,-0.00235731917105963008
2782.000,-0.00235867776440413981
2783.000,-0.00235954393988869983
2784.000,-0.00235849385023780998
2785.000,-0.00235841079220498002
2786.000,-0.00235936002604172001
2787.000,-0.00235656571376690986
2788.000,-0.00235752681657017994
2789.000,-0.00236075420996455015
2790.000,-0.00235816161802352006
2791.000,-0.00236261113824441996
2792.000,-0.00235908118878954982
2793.000,-0.00236017873877504992
2794.000,-0.00236095592135836989
2795.000,-0.00236182802556354982
2796.000,-0.00236025586381835009
2797.000,-0.00235967445935185991
2798.000,-0.00235816755074357010
2799.000,-0.00235801329999927017
2800.000,-0.00235707592906590985
2801.000,-0.00235815568530340020
2802.000,-0.00235861250454643019
2803.000,-0.00235809635809827983
2804.000,-0.00236073047920696980
2805.000,-0.00235909305420770998
2806.000,-0.00235791837644060013
2807.000,-0.00236010161371982006
2808.000,-0.00236048130618425004
2809.000,-0.00236134154585482996
2810.000,-0.00236294336749517985
2811.000,-0.00236401717838155990
2812.000,-0.00236142460339966009
2813.000,-0.00236352476815156979
2814.000,-0.00236157292040959981
2815.000,-0.00236028552729337015
2816.000,-0.00235973378636929014
2817.000,-0.00235899813085452010
2818.000,-0.00236090252717382999
2819.000,-0.00235954393988869983
2820.000,-0.00236001262325666013
2821.000,-0.00236056436387232019
2822.000,-0.00236195854442906991
2823.000,-0.00236373241107890996
2824.000,-0.00236243909086688002
2825.000,-0.00236553000195102985
2826.000,-0.00236471129800070986
2827.000,-0.00236675805535701981
2828.000,-0.00236518590915009994
2829.000,-0.00236552406931853998
2830.000,-0.00236617665846919996
2831.000,-0.00236690043816501980
2832.000,-0.00236656821154979016
2833.000,-0.00236482995083038983
2834.000,-0.00236523930287613985
2835.000,-0.00236468756743137996
2836.000,-0.00236459264514279986
2837.000,-0.00236514438069254998
2838.000,-0.00236449772283615000
2839.000,-0.00236475282649430997
2840.000,-0.00236469350007382020
2841.000,-0.00236653854844838009
2842.000,-0.00236662753774730984
2843.000,-0.00236845478117550003
2844.000,-0.00236347137424200004
2845.000,-0.00236439686786555020
2846.000,-0.00236629531095032021
2847.000,-0.00236609360171562014
2848.000,-0.00236506725640509008
2849.000,-0.00236635463718030004
2850.000,-0.00236818188160817017
2851.000,-0.00236704875354681009
2852.000,-0.00236672839226690019
2853.000,-0.00236752336247217018
2854.000,-0.00236386292944613984
2855.000,-0.00236580290296919005
2856.000,-0.00236668093131904003
2857.000,-0.00236512658278112018
2858.000,-0.00236593342079467013
2859.000,-0.00236792084709970020
2860.000,-0.00236783779063654996
2861.000,-0.00236717333843342991
2862.000,-0.00236565458721696995
2863.000,-0.00236819967941058994
2864.000,-0.00236724452978323997
2865.000,-0.00236678771844537001
2866.000,-0.00236709028184579982
2867.000,-0.00236541728192168985
2868.000,-0.00236552406931853998
2869.000,-0.00236536982084909007
2870.000,-0.00236605207333364992
2871.000,-0.00236711401230082011
2872.000,-0.00236598681444069982
2873.000,-0.00236741657550334009
2874.000,-0.00236700129262942989
2875.000,-0.00236713774275470979
2876.000,-0.00236877514134665014
2877.000,-0.00237008031028764984
2878.000,-0.00236896498431394013
2879.000,-0.00236744030594282983
2880.000,-0.00236735724939965983
2881.000,-0.00236718520365909995
2882.000,-0.00236631904144316008
2883.000,-0.00236602241020154999
2884.000,-0.00236859716349918994
2885.000,-0.00236646142437646999
2886.000,-0.00236527489869033016
2887.000,-0.00236608766908984018
2888.000,-0.00236732758634518011
2889.000,-0.00236872174799908006
2890.000,-0.00236850817455165012
2891.000,-0.00236850817455165012
2892.000,-0.00236862682647818014
2893.000,-0.00236998538902528011
2894.000,-0.00237019302926325982
2895.000,-0.00237388307850433002
2896.000,-0.00237224569667953984
2897.000,-0.00237260758225567000
2898.000,-0.00237199652940892980
2899.000,-0.00237088714028856019
2900.000,-0.00237429242312070998
2901.000,-0.00237147446424786990
2902.000,-0.00237297540011318980
2903.000,-0.00237541960221238991
2904.000,-0.00237324829705801979
2905.000,-0.00237339661055238019
2906.000,-0.00237280335631036982
2907.000,-0.00237406698699673020
2908.000,-0.00237648152123698993
2909.000,-0.00237620269355553982
2910.000,-0.00237456531934501997
2911.000,-0.00237845110807969988
2912.000,-0.00237889604378958017
2913.000,-0.00237768581773031016
2914.000,-0.00237576962046467987
2915.000,-0.00237692645870374005
2916.000,-0.00237530095190162990
2917.000,-0.00237342034070738006
2918.000,-0.00237407291952760995
2919.000,-0.00237557384757417986
2920.000,-0.00237596539327834984
2921.000,-0.00237397206649299017
2922.000,-0.00237459498196910005
2923.000,-0.00238015372658307005
2924.000,-0.00238020118624903982
2925.000,-0.00238068171511263008
2926.000,-0.00238024864591049020
2927.000,-0.00238001728001826021
2928.000,-0.00238126902753947991
2929.000,-0.00237924605960244994
2930.000,-0.00238111478393877992
2931.000,-0.00238021305116482016
2932.000,-0.00237867654222231016
2933.000,-0.00237944183105170005
2934.000,-0.00237837991832929013
2935.000,-0.00237952488558271008
2936.000,-0.00237969692706724995
2937.000,-0.00238182074464387021
2938.000,-0.00237926978947918021
2939.000,-0.00238182074464387021
2940.000,-0.00238042661960070987
2941.000,-0.00237847483799424018
2942.000,-0.00237963760242411015
2943.000,-0.00238250890705857992
2944.000,-0.00238440134880374020
2945.000,-0.00238278179878773999
2946.000,-0.00238310214975754990
2947.000,-0.00238546324870724013
2948.000,-0.00238441321361961998
2949.000,-0.00238373098624812020
2950.000,-0.00238361827033170982
2951.000,-0.00238477509036835993
2952.000,-0.00238329791969337000
2953.000,-0.00238271654208348010
2954.000,-0.00238263942051288990
2955.000,-0.00238362420274899987
2956.000,-0.00238260975836718019
2957.000,-0.00238494713004209005
2958.000,-0.00238692261583609011
2959.000,-0.00238784806594939019
2960.000,-0.00238823366965649998
2961.000,-0.00238788366015022001
2962.000,-0.00238429456544812009
2963.000,-0.00238841164049771000
2964.000,-0.00238672091494248001
2965.000,-0.00238835824925202021
2966.000,-0.00238587851621104019
2967.000,-0.00238688702156667019
2968.000,-0.00238899894382317004
2969.000,-0.00238645989013555994
2970.000,-0.00238708872239311006
2971.000,-0.00238514883165296017
2972.000,-0.00238601496117255008
2973.000,-0.00238498865685099004
2974.000,-0.00238771755385792017
2975.000,-0.00239176341281449991
2976.000,-0.00239319309999458992
2977.000,-0.00239494905872466007
2978.000,-0.00239029219517268013
2979.000,-0.00239369734553286986
2980.000,-0.00239389311131036004
2981.000,-0.00239542957338098996
2982.000,-0.00239534652149817019
2983.000,-0.00239573211940860000
2984.000,-0.00239548296386977999
2985.000,-0.00239604059752233011
2986.000,-0.00239812281980003985
2987.000,-0.00239626602371556009
2988.000,-0.00239868638273951990
2989.000,-0.00239903045243163981
2990.000,-0.00239840756747009996
2991.000,-0.00239745840793774987
2992.000,-0.00239910163923486019
2993.000,-0.00240086350937719021
2994.000,-0.00240314740585488009
2995.000,-0.00240031774555396005
2996.000,-0.00240379401360754988
2997.000,-0.00240402536847140981
2998.000,-0.00240086350937719021
2999.000,-0.00240397791107219020
3000.000,-0.00240344994720129981
3001.000,-0.00240300503339307015
3002.000,-0.00240228723827919013
3003.000,-0.00240492112603481016
3004.000,-0.00240462451774824983
3005.000,-0.00240332537137500019
3006.000,-0.00240484994006211986
3007.000,-0.00240461858558072006
3008.000,-0.00240683127917484981
3009.000,-0.00241021258822656003
3010.000,-0.00240802363814098018
3011.000,-0.00240640416482196988
3012.000,-0.00240831431228269010
3013.000,-0.00240961937777014979
3014.000,-0.00240903209872334999
3015.000,-0.00240622026825184016
3016.000,-0.00240638636838265982
3017.000,-0.00240442875618249998
3018.000,-0.00240354486209570003
3019.000,-0.00240417960498769991
3020.000,-0.00240240588217091990
3021.000,-0.00240485587222690009
3022.000,-0.00240518807334191018
3023.000,-0.00240437536665124001
3024.000,-0.00240525925926635001
3025.000,-0.00240384147102426981
3026.000,-0.00240380587796215021
3027.000,-0.00240428045191487007
3028.000,-0.00240435757013953994
3029.000,-0.00240003893119642006
3030.000,-0.00239924994504228011
3031.000,-0.00240031774555396005
3032.000,-0.00239768383349021983
3033.000,-0.00239780247847692007
3034.000,-0.00239825926141221980
3035.000,-0.00239782027522248992
3036.000,-0.00239748806920047014
3037.000,-0.00239691264038879989
3038.000,-0.00239659823055147006
3039.000,-0.00239525160504372014
3040.000,-0.00239690077587024000
3041.000,-0.00239758891748053987
3042.000,-0.00239459905393052007
3043.000,-0.00239760671423372993
3044.000,-0.00239790332669341999
3045.000,-0.00239520414680972991
3046.000,-0.00239508550120499019
3047.000,-0.00239587449394633011
3048.000,-0.00239201850252872012
3049.000,-0.00239257614005435005
3050.000,-0.00238990659305690981
3051.000,-0.00238860740834970003
3052.000,-0.00239047609761521007
3053.000,-0.00238834045216885019
3054.000,-0.00238574207121220990
3055.000,-0.00238744466482905017
3056.000,-0.00238670905018148992
3057.000,-0.00238530900640349010
3058.000,-0.00238667938827779019
3059.000,-0.00238599716400576985
3060.000,-0.00238540985714594993
3061.000,-0.00238460305063530010
3062.000,-0.00238564122053691987
3063.000,-0.00238415812001601009
3064.000,-0.00238121563552925021
3065.000,-0.00238040288977902021
3066.000,-0.00237992829310805986
3067.000,-0.00237792904967406996
3068.000,-0.00237721715096765986
3069.000,-0.00237726461091302983
3070.000,-0.00237772141265631988
3071.000,-0.00237889604378958017
3072.000,-0.00237606624590994998
3073.000,-0.00237580521552743004
3074.000,-0.00237557384757417986
3075.000,-0.00237522976170163012
3076.000,-0.00237186008061275990
3077.000,-0.00237513484141916014
3078.000,-0.00237296946756925019
3079.000,-0.00237503992111862995
3080.000,-0.00237607811092409001
3081.000,-0.00237021675957066989
3082.000,-0.00237099985908184986
3083.000,-0.00237263724499616998
3084.000,-0.00236917855756578997
3085.000,-0.00237174142945530998
3086.000,-0.00237050745574481992
3087.000,-0.00236887599543202012
3088.000,-0.00237059051176345984
3089.000,-0.00236684704461677994
3090.000,-0.00236948111951602999
3091.000,-0.00236780219500524981
3092.000,-0.00236770727330936010
3093.000,-0.00236674619012117995
3094.000,-0.00236667499870024016
3095.000,-0.00236717927104630006
3096.000,-0.00236813442079860997
3097.000,-0.00236780812761063983
3098.000,-0.00236719706888448983
3099.000,-0.00236428414758015982
3100.000,-0.00236379173761369979
3101.000,-0.00236186362162116997
3102.000,-0.00236462824100313988
3103.000,-0.00236434940669586011
3104.000,-0.00236545881035652014
3105.000,-0.00236690043816501980
3106.000,-0.00236835985960380004
3107.000,-0.00236703688831789005
3108.000,-0.00236536982084909007
3109.000,-0.00236506132376708986
3110.000,-0.00236459264514279986
3111.000,-0.00236723266455897982
3112.000,-0.00236295523282146992
3113.000,-0.00236124069024608004
3114.000,-0.00236251028289237008
3115.000,-0.00236307981873050020
3116.000,-0.00236415956197193015
3117.000,-0.00236541728192168985
3118.000,-0.00236449772283615000
3119.000,-0.00236501386266062003
3120.000,-0.00236569018300152988
3121.000,-0.00236424855169526998
3122.000,-0.00236325779854655018
3123.000,-0.00236277725289745985
3124.000,-0.00236446805961162011
3125.000,-0.00236850224195457983
3126.000,-0.00236491300779437990
3127.000,-0.00236599867969459988
3128.000,-0.00236719706888448983
3129.000,-0.00236604614070736992
3130.000,-0.00236776659937140005
3131.000,-0.00236656821154979016
3132.000,-0.00236601054494821978
3133.000,-0.00236531049450197997
3134.000,-0.00236558932827201978
3135.000,-0.00236558932827201978
3136.000,-0.00236454518399173983
3137.000,-0.00236424855169526998
3138.000,-0.00236534015767642016
3139.000,-0.00236631904144316008
3140.000,-0.00236625971520895012
3141.000,-0.00236660380726915007
3142.000,-0.00236906583836093022
3143.000,-0.00236726232761910000
3144.000,-0.00236709028184579982
3145.000,-0.00236601054494821978
3146.000,-0.00236625971520895012
3147.000,-0.00236564272195488980
3148.000,-0.00236700722524435005
3149.000,-0.00236456891456782994
3150.000,-0.00236553000195102985
3151.000,-0.00236278911822769989
3152.000,-0.00236278318556262020
3153.000,-0.00236535795558023018
3154.000,-0.00236375614169367010
3155.000,-0.00236475282649430997
3156.000,-0.00236512065014382990
3157.000,-0.00236432567610932003
3158.000,-0.00236412396607814986
3159.000,-0.00236279505089272016
3160.000,-0.00236279505089272016
3161.000,-0.00236521557233194003
3162.000,-0.00235978718067893006
3163.000,-0.00236058216194653990
3164.000,-0.00236019653686301992
3165.000,-0.00235957360340605018
3166.000,-0.00235879048595643995
3167.000,-0.00235939562227546014
3168.000,-0.00235894473646040999
3169.000,-0.00235786498193092013
3170.000,-0.00235772852926907986
3171.000,-0.00236098558479176006
3172.000,-0.00235788278010144996
3173.000,-0.00235671996495885995
3174.000,-0.00235811415626056018
3175.000,-0.00235853537924903987
3176.000,-0.00235626314398263998
3177.000,-0.00235795990549974004
3178.000,-0.00235703439993316995
3179.000,-0.00235526644221872991
3180.000,-0.00235555714710559017
3181.000,-0.00235631060592171983
3182.000,-0.00235272128403577006
3183.000,-0.00235520711466998987
3184.000,-0.00235278061188016986
3185.000,-0.00235222292986424003
3186.000,-0.00235100670628395981
3187.000,-0.00235152879286704012
3188.000,-0.00235011678471235995
3189.000,-0.00234925652568398992
3190.000,-0.00235033629884752980
3191.000,-0.00235031256759432984
3192.000,-0.00235068040189204998
3193.000,-0.00234763686155620979
3194.000,-0.00234778518266576990
3195.000,-0.00234938111501445000
3196.000,-0.00234924466003184982
3197.000,-0.00235085838613228017
3198.000,-0.00234915566763178006
3199.000,-0.00234621890952262015
3200.000,-0.00234652148539945008
3201.000,-0.00234570868311855018
3202.000,-0.00234526371780525988
3203.000,-0.00234338892625931021
3204.000,-0.00234342452363277016
3205.000,-0.00234092676843079004
3206.000,-0.00234146666432018995
3207.000,-0.00234347198679343014
3208.000,-0.00234258798468490017
3209.000,-0.00234227354060414020
3210.000,-0.00234208368747828004
3211.000,-0.00234282530084101983
3212.000,-0.00234238626586342992
3213.000,-0.00234310414718018984
3214.000,-0.00234179297473925989
3215.000,-0.00234374489987959015
3216.000,-0.00234276003890933988
3217.000,-0.00234065385380280997
3218.000,-0.00234000716419694018
3219.000,-0.00233940200435685990
3220.000,-0.00233995376776999003
3221.000,-0.00233861292228618005
3222.000,-0.00233730173804001014
3223.000,-0.00233641179201805015
3224.000,-0.00234002496300464999
3225.000,-0.00234023854864765001
3226.000,-0.00234110475615119992
3227.000,-0.00234347791968819979
3228.000,-0.00233798402891493987
3229.000,-0.00234024448158086981
3230.000,-0.00233982324314673017
3231.000,-0.00233971645024774006
3232.000,-0.00234014955464084988
3233.000,-0.00234152006058518979
3234.000,-0.00233906975942661018
3235.000,-0.00234052332936272997
3236.000,-0.00234120561583124999
3237.000,-0.00234104542691812014
3238.000,-0.00233643552393258003
3239.000,-0.00234128274380810981
3240.000,-0.00234095643305526997
3241.000,-0.00233838153708141021
3242.000,-0.00234252865562823006
3243.000,-0.00234147259723880988
3244.000,-0.00234302701948494981
3245.000,-0.00234380422879159993
3246.000,-0.00234213708367722985
3247.000,-0.00234003089594040986
3248.000,-0.00233993596895974015
3249.000,-0.00234036314023050021
3250.000,-0.00234172177975695015
3251.000,-0.00234136580469293011
3252.000,-0.00234186416971142019
3253.000,-0.00233718901163171983
3254.000,-0.00234166838351353981
3255.000,-0.00234143699972605987
3256.000,-0.00234233880259946022
3257.000,-0.00234318127486351016
3258.000,-0.00234408900747104998
3259.000,-0.00234368557096052005
3260.000,-0.00234191756593386986
3261.000,-0.00234331773150478007
3262.000,-0.00234344232231855016
3263.000,-0.00234249899109724999
3264.000,-0.00234488401375738996
3265.000,-0.00234176331016453009
3266.000,-0.00234277190471573983
3267.000,-0.00234307448268344020
3268.000,-0.00234205995583246012
3269.000,-0.00234260578340052998
3270.000,-0.00234454583959641015
3271.000,-0.00234264138082987015
3272.000,-0.00234175737724938004
3273.000,-0.00234393475237319997
3274.000,-0.00234416613500209019
3275.000,-0.00234663420969878980
3276.000,-0.00234632570102950985
3277.000,-0.00234708510664144009
3278.000,-0.00234695458388415983
3279.000,-0.00234567308590810002
3280.000,-0.00234710883804817999
3281.000,-0.00234593413205912019
3282.000,-0.00234558409287083987
3283.000,-0.00234584513906843997
3284.000,-0.00234574428032646980
3285.000,-0.00234397034970770021
3286.000,-0.00234273630729570992
3287.000,-0.00234454583959641015
3288.000,-0.00234614178230897015
3289.000,-0.00234567901877668012
3290.000,-0.00234801656350864000
3291.000,-0.00234850898904773002
3292.000,-0.00234639689535474016
3293.000,-0.00234560189147955999
3294.000,-0.00234709103949322980
3295.000,-0.00234741141338519997
3296.000,-0.00234745294331908981
3297.000,-0.00234755973456180021
3298.000,-0.00234873443672268005
3299.000,-0.00234849119054272989
3300.000,-0.00235213987078724011
3301.000,-0.00234881749636670989
3302.000,-0.00234560189147955999
3303.000,-0.00235103043750414017
3304.000,-0.00235112536237354992
3305.000,-0.00234919126459370983
3306.000,-0.00234877596654642015
3307.000,-0.00234867510839704020
3308.000,-0.00235228819055788990
3309.000,-0.00235130334645501995
3310.000,-0.00235365866315226987
3311.000,-0.00235327303271634994
3312.000,-0.00235313657879838989
3313.000,-0.00235359933541229999
3314.000,-0.00235450111629831012
3315.000,-0.00235321963770942014
3316.000,-0.00235170677680456019
3317.000,-0.00235295266258901984
3318.000,-0.00235490454406162009
3319.000,-0.00235467909917529009
3320.000,-0.00235249583816269986
3321.000,-0.00235529610599046011
3322.000,-0.00235473249402599980
3323.000,-0.00235501726646658019
3324.000,-0.00235981091148138988
3325.000,-0.00235766920201316982
3326.000,-0.00235621568203903987
3327.000,-0.00235631060592171983
3328.000,-0.00235828027241116994
3329.000,-0.00235824467609783983
3330.000,-0.00235779378924244002
3331.000,-0.00236131781512518993
3332.000,-0.00236030332537752983
3333.000,-0.00236087286373550019
3334.000,-0.00236226704342999997
3335.000,-0.00235976938257635022
3336.000,-0.00236071268113805010
3337.000,-0.00235944308391649021
3338.000,-0.00236285437753899980
3339.000,-0.00236047537349172009
3340.000,-0.00236483588347113005
3341.000,-0.00236551220405334991
3342.000,-0.00236676992059256996
3343.000,-0.00236604614070736992
3344.000,-0.00236949298468680991
3345.000,-0.00236870988280994980
3346.000,-0.00236719113627183002
3347.000,-0.00236959977121113012
3348.000,-0.00237048372545123993
3349.000,-0.00236954044536710979
3350.000,-0.00237240587557349019
3351.000,-0.00237010997317844019
3352.000,-0.00237292200721522014
3353.000,-0.00237202025963054002
3354.000,-0.00237231095475365014
3355.000,-0.00237321270181282008
3356.000,-0.00237237621281922995
3357.000,-0.00237505771867635006
3358.000,-0.00237689086372100010
3359.000,-0.00237608404343106006
3360.000,-0.00237602471835823012
3361.000,-0.00237727054340588009
3362.000,-0.00237754343800088011
3363.000,-0.00237966133228220992
3364.000,-0.00237873586697975002
3365.000,-0.00237712223106337000
3366.000,-0.00237858162259573002
3367.000,-0.00237922232972459990
3368.000,-0.00237815448405261998
3369.000,-0.00237802396942481988
3370.000,-0.00238221228544451989
3371.000,-0.00237961980502979014
3372.000,-0.00238047407924070996
3373.000,-0.00238343436536078007
3374.000,-0.00238363013516621012
3375.000,-0.00238504798085772008
3376.000,-0.00238340470326233985
3377.000,-0.00238466237468789016
3378.000,-0.00238533866838868021
3379.000,-0.00238733194975182007
3380.000,-0.00238686329205232018
3381.000,-0.00238604462311575987
3382.000,-0.00238579546273794000
3383.000,-0.00238470983392488015
3384.000,-0.00238698193961280015
3385.000,-0.00238703533100582000
3386.000,-0.00238772941859491990
3387.000,-0.00238872012313871016
3388.000,-0.00238729635551160986
3389.000,-0.00239031592452391018
3390.000,-0.00239039304490762990
3391.000,-0.00238924217025040988
3392.000,-0.00239076678198286985
3393.000,-0.00239203036716342018
3394.000,-0.00239254054618836002
3395.000,-0.00239315750617261980
3396.000,-0.00239396429884676000
3397.000,-0.00239247529076078982
3398.000,-0.00239275410934620004
3399.000,-0.00239238037375997994
3400.000,-0.00239343039207610010
3401.000,-0.00239471769965096020
3402.000,-0.00239588042621786002
3403.000,-0.00239268885394656019
3404.000,-0.00239451006962165987
3405.000,-0.00239525753732265992
3406.000,-0.00239375073620708015
3407.000,-0.00239713806618793018
3408.000,-0.00239784400421558979
3409.000,-0.00239661602733999991
3410.000,-0.00239618890423986012
3411.000,-0.00239753552721715980
3412.000,-0.00239760078198274001
3413.000,-0.00239751179820937984
3414.000,-0.00240127876406006019
3415.000,-0.00239984910005529989
3416.000,-0.00239922621611604993
3417.000,-0.00239939231857591020
3418.000,-0.00239825926141221980
3419.000,-0.00239735755963128979
3420.000,-0.00239906011360089015
3421.000,-0.00239919655495669012
3422.000,-0.00240038299995556014
3423.000,-0.00239989655784736021
3424.000,-0.00240056096646198980
3425.000,-0.00240110673001909993
3426.000,-0.00240264910206074980
3427.000,-0.00240407282586612000
3428.000,-0.00240164062857323992
3429.000,-0.00240295757589677021
3430.000,-0.00240396604672167991
3431.000,-0.00240191350983577981
3432.000,-0.00239940418303521020
3433.000,-0.00240086350937719021
3434.000,-0.00240200249282389007
3435.000,-0.00240235249242313998
